"PurchaseOrderID";"RevisionNumber";"Status";"EmployeeID";"VendorID";"ShipMethodID";"OrderDate";"ShipDate";"SubTotal";"TaxAmt";"Freight";"TotalDue";"ModifiedDate"
3157;0;4;274;27;5;03/07/2004 00:00:00;12/07/2004 00:00:00;13669,425;1093,554;341,736;15104,715;12/07/2004 00:00:00
3158;0;4;223;86;5;03/07/2004 00:00:00;12/07/2004 00:00:00;16393,23;1311,458;409,831;18114,519;12/07/2004 00:00:00
3159;2;4;233;45;2;03/07/2004 00:00:00;12/07/2004 00:00:00;79204,125;6336,33;1980,103;87520,558;12/07/2004 00:00:00
3160;0;4;238;93;1;03/07/2004 00:00:00;12/07/2004 00:00:00;551,88;44,15;13,797;609,827;12/07/2004 00:00:00
3161;0;4;261;64;1;04/07/2004 00:00:00;13/07/2004 00:00:00;3176,25;254,1;79,406;3509,756;13/07/2004 00:00:00
3162;0;4;264;4;2;04/07/2004 00:00:00;13/07/2004 00:00:00;28072,275;2245,782;701,807;31019,864;13/07/2004 00:00:00
3163;0;4;244;17;1;04/07/2004 00:00:00;13/07/2004 00:00:00;1917,3;153,384;47,933;2118,617;13/07/2004 00:00:00
3164;0;4;231;12;1;04/07/2004 00:00:00;13/07/2004 00:00:00;4215,75;337,26;105,394;4658,404;13/07/2004 00:00:00
3165;0;4;198;44;2;04/07/2004 00:00:00;13/07/2004 00:00:00;28297,5;2263,8;707,438;31268,738;13/07/2004 00:00:00
3166;0;4;266;30;2;04/07/2004 00:00:00;13/07/2004 00:00:00;59,945;4,796;1,499;66,239;13/07/2004 00:00:00
3167;0;4;164;8;4;04/07/2004 00:00:00;13/07/2004 00:00:00;722,61;57,809;18,065;798,484;13/07/2004 00:00:00
3168;0;4;223;73;5;04/07/2004 00:00:00;13/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;13/07/2004 00:00:00
3169;0;4;233;76;4;04/07/2004 00:00:00;13/07/2004 00:00:00;592,799;47,424;14,82;655,042;13/07/2004 00:00:00
3170;0;4;238;77;1;04/07/2004 00:00:00;13/07/2004 00:00:00;13825,35;1106,028;345,634;15277,012;13/07/2004 00:00:00
3171;0;4;261;28;5;04/07/2004 00:00:00;13/07/2004 00:00:00;142,412;11,393;3,56;157,365;13/07/2004 00:00:00
3172;0;4;264;2;2;04/07/2004 00:00:00;13/07/2004 00:00:00;28794,15;2303,532;719,854;31817,536;13/07/2004 00:00:00
3173;0;4;244;87;4;04/07/2004 00:00:00;13/07/2004 00:00:00;408,555;32,684;10,214;451,453;13/07/2004 00:00:00
3174;0;4;231;31;1;04/07/2004 00:00:00;13/07/2004 00:00:00;1276,275;102,102;31,907;1410,284;13/07/2004 00:00:00
3175;0;4;241;26;1;04/07/2004 00:00:00;13/07/2004 00:00:00;2003,925;160,314;50,098;2214,337;13/07/2004 00:00:00
3176;0;4;266;24;2;04/07/2004 00:00:00;13/07/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;13/07/2004 00:00:00
3177;0;4;164;48;1;05/07/2004 00:00:00;14/07/2004 00:00:00;454,86;36,389;11,372;502,62;14/07/2004 00:00:00
3178;0;4;223;88;5;05/07/2004 00:00:00;14/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;14/07/2004 00:00:00
3179;0;4;233;96;2;05/07/2004 00:00:00;14/07/2004 00:00:00;7132,125;570,57;178,303;7880,998;14/07/2004 00:00:00
3180;0;4;238;39;2;05/07/2004 00:00:00;14/07/2004 00:00:00;28343,7;2267,496;708,593;31319,789;14/07/2004 00:00:00
3181;0;4;261;52;4;05/07/2004 00:00:00;14/07/2004 00:00:00;22516,725;1801,338;562,918;24880,981;14/07/2004 00:00:00
3182;0;4;264;43;5;05/07/2004 00:00:00;14/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;14/07/2004 00:00:00
3183;0;4;244;37;5;05/07/2004 00:00:00;14/07/2004 00:00:00;415,328;33,226;10,383;458,937;14/07/2004 00:00:00
3184;0;4;231;1;5;05/07/2004 00:00:00;14/07/2004 00:00:00;143,042;11,443;3,576;158,061;14/07/2004 00:00:00
3185;0;4;241;56;2;05/07/2004 00:00:00;14/07/2004 00:00:00;28199,325;2255,946;704,983;31160,254;14/07/2004 00:00:00
3186;1;4;266;60;1;05/07/2004 00:00:00;14/07/2004 00:00:00;3713,325;297,066;92,833;4103,224;14/07/2004 00:00:00
3187;0;4;164;53;5;05/07/2004 00:00:00;14/07/2004 00:00:00;63831,075;5106,486;1595,777;70533,338;14/07/2004 00:00:00
3188;0;4;223;10;5;05/07/2004 00:00:00;14/07/2004 00:00:00;16340,31;1307,225;408,508;18056,043;14/07/2004 00:00:00
3189;0;4;198;66;5;05/07/2004 00:00:00;14/07/2004 00:00:00;5711,475;456,918;142,787;6311,18;14/07/2004 00:00:00
3190;0;4;238;68;4;05/07/2004 00:00:00;14/07/2004 00:00:00;360,045;28,804;9,001;397,85;14/07/2004 00:00:00
3191;0;4;261;61;2;05/07/2004 00:00:00;14/07/2004 00:00:00;97,965;7,837;2,449;108,251;14/07/2004 00:00:00
3192;0;4;264;5;4;05/07/2004 00:00:00;14/07/2004 00:00:00;114,471;9,158;2,862;126,491;14/07/2004 00:00:00
3193;0;4;244;58;4;06/07/2004 00:00:00;15/07/2004 00:00:00;132,647;10,612;3,316;146,574;15/07/2004 00:00:00
3194;0;4;231;35;5;06/07/2004 00:00:00;15/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;15/07/2004 00:00:00
3195;0;4;241;103;1;06/07/2004 00:00:00;15/07/2004 00:00:00;418,95;33,516;10,474;462,94;15/07/2004 00:00:00
3196;0;4;266;7;4;06/07/2004 00:00:00;15/07/2004 00:00:00;525,767;42,061;13,144;580,972;15/07/2004 00:00:00
3197;0;4;164;69;1;06/07/2004 00:00:00;15/07/2004 00:00:00;461,79;36,943;11,545;510,278;15/07/2004 00:00:00
3198;0;4;223;23;4;06/07/2004 00:00:00;15/07/2004 00:00:00;481,887;38,551;12,047;532,485;15/07/2004 00:00:00
3199;0;4;233;75;2;06/07/2004 00:00:00;15/07/2004 00:00:00;37,076;2,966;0,927;40,968;15/07/2004 00:00:00
3200;0;4;198;3;4;06/07/2004 00:00:00;15/07/2004 00:00:00;21558,075;1724,646;538,952;23821,673;15/07/2004 00:00:00
3201;0;4;261;54;4;06/07/2004 00:00:00;15/07/2004 00:00:00;475,682;38,055;11,892;525,628;15/07/2004 00:00:00
3202;0;4;264;104;5;06/07/2004 00:00:00;15/07/2004 00:00:00;41048,7;3283,896;1026,218;45358,814;15/07/2004 00:00:00
3203;0;4;244;25;5;06/07/2004 00:00:00;15/07/2004 00:00:00;416,745;33,34;10,419;460,503;15/07/2004 00:00:00
3204;0;3;274;90;5;06/07/2004 00:00:00;15/07/2004 00:00:00;279,153;22,332;6,979;308,464;15/07/2004 00:00:00
3205;0;4;241;33;5;06/07/2004 00:00:00;15/07/2004 00:00:00;40471,2;3237,696;1011,78;44720,676;15/07/2004 00:00:00
3206;0;4;266;41;4;06/07/2004 00:00:00;15/07/2004 00:00:00;389,655;31,172;9,741;430,569;15/07/2004 00:00:00
3207;0;4;164;55;5;06/07/2004 00:00:00;15/07/2004 00:00:00;62092,8;4967,424;1552,32;68612,544;15/07/2004 00:00:00
3208;0;4;223;70;5;06/07/2004 00:00:00;15/07/2004 00:00:00;5948,25;475,86;148,706;6572,816;15/07/2004 00:00:00
3209;0;4;233;94;5;07/07/2004 00:00:00;16/07/2004 00:00:00;91117,95;7289,436;2277,949;100685,335;16/07/2004 00:00:00
3210;0;4;238;15;1;07/07/2004 00:00:00;16/07/2004 00:00:00;525,0;42,0;13,125;580,125;16/07/2004 00:00:00
3211;0;4;261;62;3;07/07/2004 00:00:00;16/07/2004 00:00:00;1721,79;137,743;43,045;1902,578;16/07/2004 00:00:00
3212;0;4;264;98;4;07/07/2004 00:00:00;16/07/2004 00:00:00;26455,275;2116,422;661,382;29233,079;16/07/2004 00:00:00
3213;0;4;244;72;2;07/07/2004 00:00:00;16/07/2004 00:00:00;944,37;75,55;23,609;1043,529;16/07/2004 00:00:00
3214;0;4;231;22;4;07/07/2004 00:00:00;16/07/2004 00:00:00;44594,55;3567,564;1114,864;49276,978;16/07/2004 00:00:00
3215;0;4;241;50;3;07/07/2004 00:00:00;16/07/2004 00:00:00;62843,55;5027,484;1571,089;69442,123;16/07/2004 00:00:00
3216;0;4;266;71;5;07/07/2004 00:00:00;16/07/2004 00:00:00;37843,575;3027,486;946,089;41817,15;16/07/2004 00:00:00
3217;1;4;164;40;4;07/07/2004 00:00:00;16/07/2004 00:00:00;25531,275;2042,502;638,282;28212,059;16/07/2004 00:00:00
3218;0;4;223;91;5;07/07/2004 00:00:00;16/07/2004 00:00:00;694,166;55,533;17,354;767,053;16/07/2004 00:00:00
3219;0;4;233;57;4;07/07/2004 00:00:00;16/07/2004 00:00:00;125,748;10,06;3,144;138,952;16/07/2004 00:00:00
3220;3;4;238;83;5;07/07/2004 00:00:00;16/07/2004 00:00:00;150,791;12,063;3,77;166,624;16/07/2004 00:00:00
3221;0;4;261;32;4;07/07/2004 00:00:00;16/07/2004 00:00:00;503,087;40,247;12,577;555,911;16/07/2004 00:00:00
3222;0;4;274;38;2;07/07/2004 00:00:00;16/07/2004 00:00:00;8847,3;707,784;221,183;9776,267;16/07/2004 00:00:00
3223;0;4;244;85;5;07/07/2004 00:00:00;16/07/2004 00:00:00;171,077;13,686;4,277;189,04;16/07/2004 00:00:00
3224;0;4;231;92;4;07/07/2004 00:00:00;16/07/2004 00:00:00;20397,3;1631,784;509,933;22539,017;16/07/2004 00:00:00
3225;0;4;241;11;3;08/07/2004 00:00:00;17/07/2004 00:00:00;14628,075;1170,246;365,702;16164,023;17/07/2004 00:00:00
3226;0;4;266;84;3;08/07/2004 00:00:00;17/07/2004 00:00:00;58685,55;4694,844;1467,139;64847,533;17/07/2004 00:00:00
3227;0;4;164;78;5;08/07/2004 00:00:00;17/07/2004 00:00:00;773,01;61,841;19,325;854,176;17/07/2004 00:00:00
3228;0;4;223;74;5;08/07/2004 00:00:00;17/07/2004 00:00:00;694,166;55,533;17,354;767,053;17/07/2004 00:00:00
3229;0;4;233;13;5;08/07/2004 00:00:00;17/07/2004 00:00:00;1796,036;143,683;44,901;1984,619;17/07/2004 00:00:00
3230;0;4;238;51;5;08/07/2004 00:00:00;17/07/2004 00:00:00;416,745;33,34;10,419;460,503;17/07/2004 00:00:00
3231;2;4;261;80;5;08/07/2004 00:00:00;17/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;17/07/2004 00:00:00
3232;0;4;264;47;4;08/07/2004 00:00:00;17/07/2004 00:00:00;257,576;20,606;6,439;284,621;17/07/2004 00:00:00
3233;0;4;274;81;5;10/07/2004 00:00:00;19/07/2004 00:00:00;146,286;11,703;3,657;161,646;19/07/2004 00:00:00
3234;0;4;231;46;5;10/07/2004 00:00:00;19/07/2004 00:00:00;102,564;8,205;2,564;113,333;19/07/2004 00:00:00
3235;0;4;241;21;5;10/07/2004 00:00:00;19/07/2004 00:00:00;150,791;12,063;3,77;166,624;19/07/2004 00:00:00
3236;0;4;266;27;5;10/07/2004 00:00:00;19/07/2004 00:00:00;13669,425;1093,554;341,736;15104,715;19/07/2004 00:00:00
3237;0;4;164;86;5;10/07/2004 00:00:00;19/07/2004 00:00:00;16393,23;1311,458;409,831;18114,519;19/07/2004 00:00:00
3238;0;4;223;45;4;10/07/2004 00:00:00;19/07/2004 00:00:00;22516,725;1801,338;562,918;24880,981;19/07/2004 00:00:00
3239;0;4;233;93;1;10/07/2004 00:00:00;19/07/2004 00:00:00;551,88;44,15;13,797;609,827;19/07/2004 00:00:00
3240;0;4;238;64;1;10/07/2004 00:00:00;19/07/2004 00:00:00;6987,75;559,02;174,694;7721,464;19/07/2004 00:00:00
3241;0;4;261;4;2;10/07/2004 00:00:00;19/07/2004 00:00:00;28072,275;2245,782;701,807;31019,864;19/07/2004 00:00:00
3242;2;4;264;17;1;10/07/2004 00:00:00;19/07/2004 00:00:00;35394,975;2831,598;884,874;39111,447;19/07/2004 00:00:00
3243;0;4;244;12;1;10/07/2004 00:00:00;19/07/2004 00:00:00;3407,25;272,58;85,181;3765,011;19/07/2004 00:00:00
3244;1;4;231;44;2;10/07/2004 00:00:00;19/07/2004 00:00:00;28297,5;2263,8;707,438;31268,738;19/07/2004 00:00:00
3245;0;4;241;30;2;10/07/2004 00:00:00;19/07/2004 00:00:00;59,945;4,796;1,499;66,239;19/07/2004 00:00:00
3246;0;4;266;8;4;10/07/2004 00:00:00;19/07/2004 00:00:00;332,955;26,636;8,324;367,915;19/07/2004 00:00:00
3247;0;4;164;73;5;10/07/2004 00:00:00;19/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;19/07/2004 00:00:00
3248;0;4;223;76;4;10/07/2004 00:00:00;19/07/2004 00:00:00;544,572;43,566;13,614;601,752;19/07/2004 00:00:00
3249;0;4;233;77;2;11/07/2004 00:00:00;20/07/2004 00:00:00;36405,6;2912,448;910,14;40228,188;20/07/2004 00:00:00
3250;0;4;238;28;5;11/07/2004 00:00:00;20/07/2004 00:00:00;142,412;11,393;3,56;157,365;20/07/2004 00:00:00
3251;0;4;198;2;5;11/07/2004 00:00:00;20/07/2004 00:00:00;19236,525;1538,922;480,913;21256,36;20/07/2004 00:00:00
3252;0;4;264;87;4;11/07/2004 00:00:00;20/07/2004 00:00:00;253,323;20,266;6,333;279,922;20/07/2004 00:00:00
3253;0;4;244;31;1;11/07/2004 00:00:00;20/07/2004 00:00:00;1276,275;102,102;31,907;1410,284;20/07/2004 00:00:00
3254;0;4;231;26;1;11/07/2004 00:00:00;20/07/2004 00:00:00;2003,925;160,314;50,098;2214,337;20/07/2004 00:00:00
3255;0;4;241;24;2;11/07/2004 00:00:00;20/07/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;20/07/2004 00:00:00
3256;0;4;266;48;1;11/07/2004 00:00:00;20/07/2004 00:00:00;454,86;36,389;11,372;502,62;20/07/2004 00:00:00
3257;0;4;274;88;5;11/07/2004 00:00:00;20/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;20/07/2004 00:00:00
3258;0;4;223;96;2;11/07/2004 00:00:00;20/07/2004 00:00:00;7132,125;570,57;178,303;7880,998;20/07/2004 00:00:00
3259;0;4;233;39;2;11/07/2004 00:00:00;20/07/2004 00:00:00;28343,7;2267,496;708,593;31319,789;20/07/2004 00:00:00
3260;0;4;238;52;4;11/07/2004 00:00:00;20/07/2004 00:00:00;22516,725;1801,338;562,918;24880,981;20/07/2004 00:00:00
3261;0;4;261;43;5;11/07/2004 00:00:00;20/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;20/07/2004 00:00:00
3262;0;4;264;37;5;11/07/2004 00:00:00;20/07/2004 00:00:00;272,759;21,821;6,819;301,398;20/07/2004 00:00:00
3263;0;4;244;1;5;11/07/2004 00:00:00;20/07/2004 00:00:00;143,042;11,443;3,576;158,061;20/07/2004 00:00:00
3264;0;4;231;56;2;11/07/2004 00:00:00;20/07/2004 00:00:00;28199,325;2255,946;704,983;31160,254;20/07/2004 00:00:00
3265;0;4;198;60;1;12/07/2004 00:00:00;21/07/2004 00:00:00;3713,325;297,066;92,833;4103,224;21/07/2004 00:00:00
3266;0;4;266;53;5;12/07/2004 00:00:00;21/07/2004 00:00:00;63831,075;5106,486;1595,777;70533,338;21/07/2004 00:00:00
3267;0;4;164;10;5;12/07/2004 00:00:00;21/07/2004 00:00:00;16340,31;1307,225;408,508;18056,043;21/07/2004 00:00:00
3268;0;4;223;66;5;12/07/2004 00:00:00;21/07/2004 00:00:00;5711,475;456,918;142,787;6311,18;21/07/2004 00:00:00
3269;0;4;233;68;4;12/07/2004 00:00:00;21/07/2004 00:00:00;235,904;18,872;5,898;260,673;21/07/2004 00:00:00
3270;0;4;238;61;2;12/07/2004 00:00:00;21/07/2004 00:00:00;97,965;7,837;2,449;108,251;21/07/2004 00:00:00
3271;0;4;261;5;4;12/07/2004 00:00:00;21/07/2004 00:00:00;114,471;9,158;2,862;126,491;21/07/2004 00:00:00
3272;0;4;264;58;4;12/07/2004 00:00:00;21/07/2004 00:00:00;132,647;10,612;3,316;146,574;21/07/2004 00:00:00
3273;0;4;244;35;5;12/07/2004 00:00:00;21/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;21/07/2004 00:00:00
3274;0;4;231;103;1;12/07/2004 00:00:00;21/07/2004 00:00:00;418,95;33,516;10,474;462,94;21/07/2004 00:00:00
3275;0;4;241;7;4;12/07/2004 00:00:00;21/07/2004 00:00:00;3413,246;273,06;85,331;3771,636;21/07/2004 00:00:00
3276;0;4;266;69;1;12/07/2004 00:00:00;21/07/2004 00:00:00;461,79;36,943;11,545;510,278;21/07/2004 00:00:00
3277;0;4;164;23;4;12/07/2004 00:00:00;21/07/2004 00:00:00;760,41;60,833;19,01;840,253;21/07/2004 00:00:00
3278;0;4;223;75;2;12/07/2004 00:00:00;21/07/2004 00:00:00;37,076;2,966;0,927;40,968;21/07/2004 00:00:00
3279;2;4;233;3;4;12/07/2004 00:00:00;21/07/2004 00:00:00;21558,075;1724,646;538,952;23821,673;21/07/2004 00:00:00
3280;0;4;238;54;4;12/07/2004 00:00:00;21/07/2004 00:00:00;422,1;33,768;10,553;466,421;21/07/2004 00:00:00
3281;0;4;261;104;4;13/07/2004 00:00:00;22/07/2004 00:00:00;45172,05;3613,764;1129,301;49915,115;22/07/2004 00:00:00
3282;0;4;264;25;5;13/07/2004 00:00:00;22/07/2004 00:00:00;273,704;21,896;6,843;302,442;22/07/2004 00:00:00
3283;0;4;244;90;5;13/07/2004 00:00:00;22/07/2004 00:00:00;415,8;33,264;10,395;459,459;22/07/2004 00:00:00
3284;0;4;231;33;5;13/07/2004 00:00:00;22/07/2004 00:00:00;40471,2;3237,696;1011,78;44720,676;22/07/2004 00:00:00
3285;0;4;241;41;5;13/07/2004 00:00:00;22/07/2004 00:00:00;1225,665;98,053;30,642;1354,36;22/07/2004 00:00:00
3286;0;4;266;55;5;13/07/2004 00:00:00;22/07/2004 00:00:00;62092,8;4967,424;1552,32;68612,544;22/07/2004 00:00:00
3287;0;4;164;70;5;13/07/2004 00:00:00;22/07/2004 00:00:00;5948,25;475,86;148,706;6572,816;22/07/2004 00:00:00
3288;0;4;223;94;5;13/07/2004 00:00:00;22/07/2004 00:00:00;91117,95;7289,436;2277,949;100685,335;22/07/2004 00:00:00
3289;0;4;198;15;1;13/07/2004 00:00:00;22/07/2004 00:00:00;525,0;42,0;13,125;580,125;22/07/2004 00:00:00
3290;0;4;238;62;5;13/07/2004 00:00:00;22/07/2004 00:00:00;2003,684;160,295;50,092;2214,07;22/07/2004 00:00:00
3291;0;4;261;98;4;13/07/2004 00:00:00;22/07/2004 00:00:00;26455,275;2116,422;661,382;29233,079;22/07/2004 00:00:00
3292;0;4;264;72;2;13/07/2004 00:00:00;22/07/2004 00:00:00;944,37;75,55;23,609;1043,529;22/07/2004 00:00:00
3293;0;4;244;22;1;13/07/2004 00:00:00;22/07/2004 00:00:00;6993,525;559,482;174,838;7727,845;22/07/2004 00:00:00
3294;0;4;231;50;3;13/07/2004 00:00:00;22/07/2004 00:00:00;36122,625;2889,81;903,066;39915,501;22/07/2004 00:00:00
3295;0;4;241;71;5;13/07/2004 00:00:00;22/07/2004 00:00:00;37843,575;3027,486;946,089;41817,15;22/07/2004 00:00:00
3296;0;4;266;40;4;13/07/2004 00:00:00;22/07/2004 00:00:00;25531,275;2042,502;638,282;28212,059;22/07/2004 00:00:00
3297;0;4;164;91;5;14/07/2004 00:00:00;23/07/2004 00:00:00;773,955;61,916;19,349;855,22;23/07/2004 00:00:00
3298;0;4;223;57;4;14/07/2004 00:00:00;23/07/2004 00:00:00;125,748;10,06;3,144;138,952;23/07/2004 00:00:00
3299;0;4;233;83;5;14/07/2004 00:00:00;23/07/2004 00:00:00;150,791;12,063;3,77;166,624;23/07/2004 00:00:00
3300;0;4;198;32;4;14/07/2004 00:00:00;23/07/2004 00:00:00;360,045;28,804;9,001;397,85;23/07/2004 00:00:00
3301;0;4;261;38;2;14/07/2004 00:00:00;23/07/2004 00:00:00;8847,3;707,784;221,183;9776,267;23/07/2004 00:00:00
3302;0;4;264;85;5;14/07/2004 00:00:00;23/07/2004 00:00:00;171,077;13,686;4,277;189,04;23/07/2004 00:00:00
3303;0;4;244;92;4;14/07/2004 00:00:00;23/07/2004 00:00:00;20397,3;1631,784;509,933;22539,017;23/07/2004 00:00:00
3304;0;3;274;11;3;14/07/2004 00:00:00;23/07/2004 00:00:00;14628,075;1170,246;365,702;16164,023;23/07/2004 00:00:00
3305;0;4;241;84;3;14/07/2004 00:00:00;23/07/2004 00:00:00;58685,55;4694,844;1467,139;64847,533;23/07/2004 00:00:00
3306;0;4;266;78;4;14/07/2004 00:00:00;23/07/2004 00:00:00;481,887;38,551;12,047;532,485;23/07/2004 00:00:00
3307;0;4;164;74;5;14/07/2004 00:00:00;23/07/2004 00:00:00;773,955;61,916;19,349;855,22;23/07/2004 00:00:00
3308;0;4;223;13;5;14/07/2004 00:00:00;23/07/2004 00:00:00;1796,036;143,683;44,901;1984,619;23/07/2004 00:00:00
3309;1;4;233;51;5;14/07/2004 00:00:00;23/07/2004 00:00:00;658,949;52,716;16,474;728,138;23/07/2004 00:00:00
3310;0;4;238;80;5;14/07/2004 00:00:00;23/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;23/07/2004 00:00:00
3311;0;4;261;47;3;14/07/2004 00:00:00;23/07/2004 00:00:00;1581,93;126,554;39,548;1748,033;23/07/2004 00:00:00
3312;0;4;264;81;5;14/07/2004 00:00:00;23/07/2004 00:00:00;146,286;11,703;3,657;161,646;23/07/2004 00:00:00
3313;0;4;244;46;5;17/07/2004 00:00:00;26/07/2004 00:00:00;102,564;8,205;2,564;113,333;26/07/2004 00:00:00
3314;0;4;231;21;5;17/07/2004 00:00:00;26/07/2004 00:00:00;150,791;12,063;3,77;166,624;26/07/2004 00:00:00
3315;0;4;241;27;5;17/07/2004 00:00:00;26/07/2004 00:00:00;13669,425;1093,554;341,736;15104,715;26/07/2004 00:00:00
3316;0;4;266;86;5;17/07/2004 00:00:00;26/07/2004 00:00:00;13458,69;1076,695;336,467;14871,853;26/07/2004 00:00:00
3317;0;4;164;45;2;17/07/2004 00:00:00;26/07/2004 00:00:00;101720,85;8137,668;2543,021;112401,539;26/07/2004 00:00:00
3318;0;4;223;93;1;17/07/2004 00:00:00;26/07/2004 00:00:00;551,88;44,15;13,797;609,827;26/07/2004 00:00:00
3319;0;4;233;64;1;17/07/2004 00:00:00;26/07/2004 00:00:00;6987,75;559,02;174,694;7721,464;26/07/2004 00:00:00
3320;1;4;238;4;2;17/07/2004 00:00:00;26/07/2004 00:00:00;28072,275;2245,782;701,807;31019,864;26/07/2004 00:00:00
3321;0;4;261;17;1;17/07/2004 00:00:00;26/07/2004 00:00:00;1917,3;153,384;47,933;2118,617;26/07/2004 00:00:00
3322;0;4;274;12;1;17/07/2004 00:00:00;26/07/2004 00:00:00;4215,75;337,26;105,394;4658,404;26/07/2004 00:00:00
3323;0;4;244;44;2;17/07/2004 00:00:00;26/07/2004 00:00:00;28297,5;2263,8;707,438;31268,738;26/07/2004 00:00:00
3324;0;4;231;30;2;17/07/2004 00:00:00;26/07/2004 00:00:00;59,945;4,796;1,499;66,239;26/07/2004 00:00:00
3325;0;4;241;8;4;17/07/2004 00:00:00;26/07/2004 00:00:00;1055,565;84,445;26,389;1166,399;26/07/2004 00:00:00
3326;0;4;266;73;5;17/07/2004 00:00:00;26/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;26/07/2004 00:00:00
3327;0;4;164;76;4;17/07/2004 00:00:00;26/07/2004 00:00:00;722,453;57,796;18,061;798,31;26/07/2004 00:00:00
3328;0;4;223;77;2;17/07/2004 00:00:00;26/07/2004 00:00:00;24318,525;1945,482;607,963;26871,97;26/07/2004 00:00:00
3329;0;4;233;28;5;18/07/2004 00:00:00;27/07/2004 00:00:00;142,412;11,393;3,56;157,365;27/07/2004 00:00:00
3330;0;4;238;2;2;18/07/2004 00:00:00;27/07/2004 00:00:00;48030,675;3842,454;1200,767;53073,896;27/07/2004 00:00:00
3331;1;4;261;87;2;18/07/2004 00:00:00;27/07/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;27/07/2004 00:00:00
3332;0;4;264;31;1;18/07/2004 00:00:00;27/07/2004 00:00:00;1276,275;102,102;31,907;1410,284;27/07/2004 00:00:00
3333;0;4;274;26;1;18/07/2004 00:00:00;27/07/2004 00:00:00;2003,925;160,314;50,098;2214,337;27/07/2004 00:00:00
3334;0;4;231;24;2;18/07/2004 00:00:00;27/07/2004 00:00:00;28343,7;2267,496;708,593;31319,789;27/07/2004 00:00:00
3335;0;4;241;48;1;18/07/2004 00:00:00;27/07/2004 00:00:00;454,86;36,389;11,372;502,62;27/07/2004 00:00:00
3336;0;4;266;88;5;18/07/2004 00:00:00;27/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;27/07/2004 00:00:00
3337;0;4;164;96;2;18/07/2004 00:00:00;27/07/2004 00:00:00;7132,125;570,57;178,303;7880,998;27/07/2004 00:00:00
3338;0;4;223;39;2;18/07/2004 00:00:00;27/07/2004 00:00:00;28343,7;2267,496;708,593;31319,789;27/07/2004 00:00:00
3339;0;4;233;52;4;18/07/2004 00:00:00;27/07/2004 00:00:00;22516,725;1801,338;562,918;24880,981;27/07/2004 00:00:00
3340;0;4;238;43;5;18/07/2004 00:00:00;27/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;27/07/2004 00:00:00
3341;0;4;261;37;4;18/07/2004 00:00:00;27/07/2004 00:00:00;501,197;40,096;12,53;553,822;27/07/2004 00:00:00
3342;0;4;264;1;5;18/07/2004 00:00:00;27/07/2004 00:00:00;143,042;11,443;3,576;158,061;27/07/2004 00:00:00
3343;0;4;244;56;2;18/07/2004 00:00:00;27/07/2004 00:00:00;28199,325;2255,946;704,983;31160,254;27/07/2004 00:00:00
3344;0;4;231;60;1;18/07/2004 00:00:00;27/07/2004 00:00:00;3713,325;297,066;92,833;4103,224;27/07/2004 00:00:00
3345;0;4;241;53;5;19/07/2004 00:00:00;28/07/2004 00:00:00;63831,075;5106,486;1595,777;70533,338;28/07/2004 00:00:00
3346;0;4;266;10;5;19/07/2004 00:00:00;28/07/2004 00:00:00;13361,04;1068,883;334,026;14763,949;28/07/2004 00:00:00
3347;0;4;164;66;5;19/07/2004 00:00:00;28/07/2004 00:00:00;5711,475;456,918;142,787;6311,18;28/07/2004 00:00:00
3348;0;4;223;68;5;19/07/2004 00:00:00;28/07/2004 00:00:00;696,528;55,722;17,413;769,663;28/07/2004 00:00:00
3349;0;4;233;61;2;19/07/2004 00:00:00;28/07/2004 00:00:00;97,965;7,837;2,449;108,251;28/07/2004 00:00:00
3350;0;4;238;5;4;19/07/2004 00:00:00;28/07/2004 00:00:00;114,471;9,158;2,862;126,491;28/07/2004 00:00:00
3351;0;4;198;58;4;19/07/2004 00:00:00;28/07/2004 00:00:00;132,647;10,612;3,316;146,574;28/07/2004 00:00:00
3352;0;4;264;35;5;19/07/2004 00:00:00;28/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;28/07/2004 00:00:00
3353;0;4;244;103;1;19/07/2004 00:00:00;28/07/2004 00:00:00;418,95;33,516;10,474;462,94;28/07/2004 00:00:00
3354;0;4;231;7;4;19/07/2004 00:00:00;28/07/2004 00:00:00;272,444;21,796;6,811;301,05;28/07/2004 00:00:00
3355;2;4;241;69;1;19/07/2004 00:00:00;28/07/2004 00:00:00;461,79;36,943;11,545;510,278;28/07/2004 00:00:00
