"CurrencyRateID";"CurrencyRateDate";"FromCurrencyCode";"ToCurrencyCode";"AverageRate";"EndOfDayRate";"ModifiedDate"
12476;10/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12477;11/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12478;12/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12479;13/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12480;14/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12481;15/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12482;16/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12483;17/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12484;18/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12485;19/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12486;20/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12487;21/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12488;22/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12489;23/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12490;24/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12491;25/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12492;26/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12493;27/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12494;28/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12495;29/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12496;30/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12497;31/08/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12498;01/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12499;02/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12500;03/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12501;04/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12502;05/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12503;06/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12504;07/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12505;08/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12506;09/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12507;10/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12508;11/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12509;12/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12510;13/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12511;14/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12512;15/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12513;16/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12514;17/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12515;18/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12516;19/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12517;20/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12518;21/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12519;22/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12520;23/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12521;24/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12522;25/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12523;26/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12524;27/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12525;28/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12526;29/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12527;30/09/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12528;01/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12529;02/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12530;03/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12531;04/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12532;05/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12533;06/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12534;07/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12535;08/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12536;09/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12537;10/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12538;11/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12539;12/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12540;13/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12541;14/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12542;15/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12543;16/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12544;17/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12545;18/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12546;19/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12547;20/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12548;21/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12549;22/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12550;23/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12551;24/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12552;25/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12553;26/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12554;27/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12555;28/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12556;29/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12557;30/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12558;31/10/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12559;01/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12560;02/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12561;03/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12562;04/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12563;05/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12564;06/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12565;07/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12566;08/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12567;09/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12568;10/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12569;11/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12570;12/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12571;13/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12572;14/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12573;15/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12574;16/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12575;17/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12576;18/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12577;19/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12578;20/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12579;21/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12580;22/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12581;23/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12582;24/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12583;25/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12584;26/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12585;27/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12586;28/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12587;29/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12588;30/11/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12589;01/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12590;02/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12591;03/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12592;04/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12593;05/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12594;06/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12595;07/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12596;08/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12597;09/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12598;10/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12599;11/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12600;12/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12601;13/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12602;14/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12603;15/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12604;16/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12605;17/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12606;18/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12607;19/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12608;20/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12609;21/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12610;22/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12611;23/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12612;24/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12613;25/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12614;26/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12615;27/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12616;28/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12617;29/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12618;30/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12619;31/12/2001 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12620;01/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12621;02/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12622;03/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12623;04/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12624;05/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12625;06/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12626;07/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12627;08/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12628;09/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12629;10/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12630;11/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12631;12/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12632;13/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12633;14/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12634;15/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12635;16/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12636;17/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12637;18/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12638;19/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12639;20/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12640;21/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12641;22/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12642;23/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12643;24/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12644;25/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12645;26/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12646;27/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12647;28/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12648;29/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12649;30/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12650;31/01/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12651;01/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12652;02/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12653;03/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12654;04/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12655;05/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12656;06/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12657;07/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12658;08/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12659;09/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12660;10/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12661;11/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12662;12/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12663;13/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12664;14/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12665;15/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12666;16/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12667;17/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12668;18/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12669;19/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12670;20/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12671;21/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12672;22/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12673;23/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12674;24/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12675;25/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12676;26/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12677;27/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12678;28/02/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12679;01/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12680;02/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12681;03/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12682;04/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12683;05/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12684;06/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12685;07/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12686;08/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12687;09/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12688;10/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12689;11/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12690;12/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12691;13/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12692;14/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12693;15/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12694;16/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12695;17/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12696;18/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12697;19/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12698;20/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12699;21/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12700;22/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12701;23/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12702;24/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12703;25/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12704;26/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12705;27/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12706;28/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12707;29/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12708;30/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12709;31/03/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12710;01/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12711;02/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12712;03/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12713;04/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12714;05/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12715;06/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12716;07/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12717;08/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12718;09/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12719;10/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12720;11/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12721;12/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12722;13/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12723;14/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12724;15/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12725;16/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12726;17/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12727;18/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12728;19/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12729;20/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12730;21/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12731;22/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12732;23/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12733;24/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12734;25/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12735;26/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12736;27/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12737;28/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12738;29/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12739;30/04/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12740;01/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12741;02/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12742;03/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12743;04/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12744;05/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12745;06/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12746;07/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12747;08/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12748;09/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12749;10/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12750;11/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12751;12/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12752;13/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12753;14/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12754;15/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12755;16/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12756;17/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12757;18/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12758;19/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12759;20/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12760;21/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12761;22/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12762;23/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12763;24/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12764;25/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12765;26/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12766;27/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12767;28/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12768;29/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12769;30/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12770;31/05/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12771;01/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12772;02/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12773;03/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12774;04/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12775;05/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12776;06/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12777;07/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12778;08/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12779;09/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12780;10/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12781;11/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12782;12/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12783;13/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
12784;14/06/2002 00:00:00;"USD";"USD";1,0;1,0;03/02/2004 17:39:45
